model,comparison,baseline_stage,candidate_stage,image_key,page_key,reference,baseline_hypothesis,candidate_hypothesis,baseline_cer,candidate_cer,cer_delta,baseline_wer,candidate_wer,wer_delta,baseline_exact_match,candidate_exact_match,exact_match_delta,baseline_missing_output,candidate_missing_output,missing_output_delta,baseline_runtime,candidate_runtime,runtime_delta
tesseract,raw_to_run_2,raw,run_2,val/10/480/14,val_10_480,సమకాలంలో,,గ,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.96901681899908,0.6496901089994935,-0.31932670999958646
tesseract,raw_to_run_2,raw,run_2,val/10/480/15,val_10_480,ఎవ్వరిలోను,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9430187730031321,0.6070712609998736,-0.33594751200325845
tesseract,raw_to_run_2,raw,run_2,val/10/480/16,val_10_480,శిఖలు,,శో్క్తిం్ర,1.0,1.6,0.6000000000000001,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7295099840121111,0.5464037310002823,-0.1831062530118288
tesseract,raw_to_run_2,raw,run_2,val/10/480/17,val_10_480,చేపట్టగల,,చేస్తాగా,1.0,0.625,-0.375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.898994920993573,0.6240355259997159,-0.27495939499385713
tesseract,raw_to_run_2,raw,run_2,val/10/480/18,val_10_480,మకరం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7786192649946315,0.5650659550001365,-0.21355330999449507
tesseract,raw_to_run_2,raw,run_2,val/10/480/19,val_10_480,వృషభం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8258938799990574,0.611382921000768,-0.21451095899828942
tesseract,raw_to_run_2,raw,run_2,val/10/480/2,val_10_480,తేలనుంది,,డ్రేంయంది,1.0,0.75,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9102388129977044,0.5708713209996858,-0.3393674919980185
tesseract,raw_to_run_2,raw,run_2,val/10/480/20,val_10_480,వివాహ్రపయత్నం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.109087131000706,0.6965461400004642,-0.4125409910002418
tesseract,raw_to_run_2,raw,run_2,val/10/480/21,val_10_480,సమ్మేళనంతో,,గమ భరత,1.0,0.8,-0.19999999999999996,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.99176742999407,0.6134792599996217,-0.37828816999444825
tesseract,raw_to_run_2,raw,run_2,val/10/480/22,val_10_480,ఎవరో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7222513330052607,0.6009721739992528,-0.12127915900600783
tesseract,raw_to_run_2,raw,run_2,val/10/480/23,val_10_480,తీసుకువెళ్ళి,,లు,1.0,0.9166666666666666,-0.08333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9541599579970352,0.5971060820002094,-0.3570538759968258
tesseract,raw_to_run_2,raw,run_2,val/10/480/24,val_10_480,పూజలు,మ్‌,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8369555340032093,0.5530780500002948,-0.28387748400291457
tesseract,raw_to_run_2,raw,run_2,val/10/480/3,val_10_480,జెంటిల్మన్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9053318809892517,0.6489463339994472,-0.2563855469898044
tesseract,raw_to_run_2,raw,run_2,val/10/480/4,val_10_480,ఉపాధ్యాయులకు,,డఉుపొణ్యాయంలకల,1.0,0.5,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.1577206359943375,0.6014068189997488,-0.5563138169945887
tesseract,raw_to_run_2,raw,run_2,val/10/480/5,val_10_480,నాలో,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7022923110052943,0.5508115659995383,-0.15148074500575603
tesseract,raw_to_run_2,raw,run_2,val/10/480/6,val_10_480,సాధ్యమేనని,,సోథ్గంచుగం,1.0,0.8,-0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9599184200051241,0.5906735460002892,-0.36924487400483486
tesseract,raw_to_run_2,raw,run_2,val/10/480/7,val_10_480,చేసుకోవచ్చు,,లేగ రక,1.0,0.9090909090909091,-0.09090909090909094,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.974832867999794,0.5762536649999674,-0.3985792029998265
tesseract,raw_to_run_2,raw,run_2,val/10/480/8,val_10_480,పాంచ,,దుం,1.0,0.75,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7304384349990869,0.5423981499998263,-0.18804028499926062
tesseract,raw_to_run_2,raw,run_2,val/10/480/9,val_10_480,అప్రయత్నంగా,,ఆ రుయుల్నంగా,1.0,0.5454545454545454,-0.4545454545454546,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0695287029957399,0.5662263359999997,-0.5033023669957402
tesseract,raw_to_run_2,raw,run_2,val/10/53/1,val_10_53,కుటుంబంనుంచి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.1596271010057535,0.6771725839998908,-0.4824545170058627
tesseract,raw_to_run_2,raw,run_2,val/10/53/10,val_10_53,సౌకర్యమే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8164482729916926,0.5716584199999488,-0.24478985299174383
tesseract,raw_to_run_2,raw,run_2,val/10/53/11,val_10_53,ఒక్కొక్కర్నే,యమక్కొట్తోదే,కారే,0.5833333333333334,0.75,0.16666666666666663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.865388605001499,0.5973278789997494,-0.26806072600174957
tesseract,raw_to_run_2,raw,run_2,val/10/53/12,val_10_53,ప్రతిభావంతుడయిన,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.15787194200675,0.7234214430000065,-0.4344504990067435
tesseract,raw_to_run_2,raw,run_2,val/10/53/13,val_10_53,వింటారేమో,,దంల,1.0,0.8888888888888888,-0.11111111111111116,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8219562690064777,0.5976477770000201,-0.22430849200645753
tesseract,raw_to_run_2,raw,run_2,val/10/53/14,val_10_53,భాగ్యరేఖ,,ంరే,1.0,0.75,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8221989279991249,0.5754568060001475,-0.24674212199897738
tesseract,raw_to_run_2,raw,run_2,val/10/53/15,val_10_53,పాటుపడాలని,,లా,1.0,0.9,-0.09999999999999998,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0189251929987222,0.6194877380003163,-0.3994374549984059
tesseract,raw_to_run_2,raw,run_2,val/10/53/16,val_10_53,గులకరాయి,గులకరా ి,గులా,0.125,0.5,0.375,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9020819920115173,0.5845134600003803,-0.317568532011137
tesseract,raw_to_run_2,raw,run_2,val/10/53/17,val_10_53,నక్కపై,,స,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7527253060106887,0.5417964779999238,-0.21092882801076485
tesseract,raw_to_run_2,raw,run_2,val/10/53/18,val_10_53,చెయ్యాలి,,రం,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8411071059963433,0.5654465469997376,-0.2756605589966057
tesseract,raw_to_run_2,raw,run_2,val/10/53/19,val_10_53,౯౭,,౯,1.0,0.5,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6087602170009632,0.5241161000003558,-0.08464411700060737
tesseract,raw_to_run_2,raw,run_2,val/10/53/2,val_10_53,ఉంచుకుని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9087595979945036,0.605535658000008,-0.3032239399944956
tesseract,raw_to_run_2,raw,run_2,val/10/53/20,val_10_53,హామీపత్రంలా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9958697249967372,0.6130238010000539,-0.38284592399668327
tesseract,raw_to_run_2,raw,run_2,val/10/53/21,val_10_53,అష్టమ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7900871430028928,0.5904170960002375,-0.19967004700265534
tesseract,raw_to_run_2,raw,run_2,val/10/53/22,val_10_53,అమ్ముకొచ్చేది,,మంపైరొలుువ,1.0,0.8461538461538461,-0.15384615384615385,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0411685860017315,0.6271100269996168,-0.41405855900211463
tesseract,raw_to_run_2,raw,run_2,val/10/53/23,val_10_53,వారిపై,శ్‌,లా,1.0,0.8333333333333334,-0.16666666666666663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400765799975488,0.5377095140001984,-0.20236706599735044
tesseract,raw_to_run_2,raw,run_2,val/10/53/24,val_10_53,రంగులకు,,రంగులు,1.0,0.14285714285714285,-0.8571428571428572,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8799060599994846,0.5704182210001818,-0.30948783899930277
tesseract,raw_to_run_2,raw,run_2,val/10/53/25,val_10_53,చవి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6438584640127374,0.535697755000001,-0.10816070901273633
tesseract,raw_to_run_2,raw,run_2,val/10/53/3,val_10_53,యునిటెక్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8806420850014547,0.5892102429997976,-0.29143184200165706
tesseract,raw_to_run_2,raw,run_2,val/10/53/4,val_10_53,జోడీగా,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8592416439933004,0.6486011909992158,-0.21064045299408463
tesseract,raw_to_run_2,raw,run_2,val/10/53/5,val_10_53,డెఫిసియన్సీ,,డగు,1.0,0.9090909090909091,-0.09090909090909094,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0368493229907472,0.6192690410007344,-0.41758028199001274
tesseract,raw_to_run_2,raw,run_2,val/10/53/6,val_10_53,గ్రామీణ,,గారా,1.0,0.5714285714285714,-0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7684195089968853,0.5880763649993241,-0.18034314399756113
tesseract,raw_to_run_2,raw,run_2,val/10/53/7,val_10_53,కుతంత్రాలు,కత ం,,0.8,1.0,0.19999999999999996,2.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9424265639972873,0.6362971819999075,-0.3061293819973798
tesseract,raw_to_run_2,raw,run_2,val/10/53/8,val_10_53,పటిష్ఠ,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6913797269953648,0.5345878899997842,-0.15679183699558052
tesseract,raw_to_run_2,raw,run_2,val/10/53/9,val_10_53,పూరికి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7006589869997697,0.5427468469997621,-0.15791214000000764
tesseract,raw_to_run_2,raw,run_2,val/10/89/1,val_10_89,నిస్తారు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7617092769942246,0.5462952150001001,-0.2154140619941245
tesseract,raw_to_run_2,raw,run_2,val/10/89/10,val_10_89,రాజరికపు,రా౭రదీడను,రా౭రరడన,0.625,0.625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8575281309895217,0.5529162270004235,-0.3046119039890982
tesseract,raw_to_run_2,raw,run_2,val/10/89/11,val_10_89,నృత్య,గ్రే,౧,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7369063499936601,0.5728756680000515,-0.1640306819936086
tesseract,raw_to_run_2,raw,run_2,val/10/89/12,val_10_89,చెప్తుంది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.800055297993822,0.551536902999942,-0.24851839499388007
tesseract,raw_to_run_2,raw,run_2,val/10/89/13,val_10_89,పాడతాయి,,వయం,1.0,0.8571428571428571,-0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8796196299954318,0.5972113080006238,-0.2824083219948079
tesseract,raw_to_run_2,raw,run_2,val/10/89/14,val_10_89,వింటర్,యంలుర్‌,,0.8333333333333334,1.0,0.16666666666666663,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7800692960008746,0.5565870999998879,-0.22348219600098673
tesseract,raw_to_run_2,raw,run_2,val/10/89/15,val_10_89,మహనీయుడి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9721439740096685,0.6340696400002344,-0.3380743340094341
tesseract,raw_to_run_2,raw,run_2,val/10/89/16,val_10_89,మద్య,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7101434509968385,0.5541173799992976,-0.15602607099754096
tesseract,raw_to_run_2,raw,run_2,val/10/89/17,val_10_89,రెబ్బలు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7853788630018244,0.5642630279999139,-0.22111583500191045
tesseract,raw_to_run_2,raw,run_2,val/10/89/18,val_10_89,గగన,,్‌గ,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.676864029999706,0.5398994359993594,-0.13696459400034655
tesseract,raw_to_run_2,raw,run_2,val/10/89/19,val_10_89,తెలుగుచిత్రసీమ,టెలుగులతగాము,మగు త గాం,0.5714285714285714,0.7857142857142857,0.2142857142857143,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1062255530123366,0.650053320000552,-0.45617223301178456
tesseract,raw_to_run_2,raw,run_2,val/10/89/2,val_10_89,పెద్దలమాట,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9401713840052253,0.5981717310005479,-0.3419996530046774
tesseract,raw_to_run_2,raw,run_2,val/10/89/20,val_10_89,చెప్పరు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.797017226999742,0.5977970149997418,-0.19922021200000017
tesseract,raw_to_run_2,raw,run_2,val/10/89/21,val_10_89,తనవంతు,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.892725301993778,0.6274339789997612,-0.2652913229940168
tesseract,raw_to_run_2,raw,run_2,val/10/89/22,val_10_89,వ్యూహాన్ని,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8626133590005338,0.5918450509998365,-0.2707683080006973
tesseract,raw_to_run_2,raw,run_2,val/10/89/23,val_10_89,వున్నట్టుగా,సురీకగా,గా,0.7272727272727273,0.8181818181818182,0.09090909090909094,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8832452709903009,0.5826353169995855,-0.30060995399071544
tesseract,raw_to_run_2,raw,run_2,val/10/89/3,val_10_89,బలోపేతం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8954873010079609,0.6329555940001228,-0.2625317070078381
tesseract,raw_to_run_2,raw,run_2,val/10/89/4,val_10_89,చూడగలగలడం,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.113378437992651,0.6660175509996407,-0.44736088699301035
tesseract,raw_to_run_2,raw,run_2,val/10/89/5,val_10_89,అపూర్వమని,,అత్తల,1.0,0.7777777777777778,-0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9847357749968069,0.5981771139995544,-0.38655866099725245
tesseract,raw_to_run_2,raw,run_2,val/10/89/6,val_10_89,కన్పిస్తోంది,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.9161472520063398,0.5842509459998837,-0.33189630600645614
tesseract,raw_to_run_2,raw,run_2,val/10/89/7,val_10_89,మరపిస్తున్నారు,,దు దు,1.0,0.8571428571428571,-0.1428571428571429,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0533496549905976,0.6357998690000386,-0.41754978599055903
tesseract,raw_to_run_2,raw,run_2,val/10/89/8,val_10_89,మానస్,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7504054209857713,0.5679369739991671,-0.18246844698660425
tesseract,raw_to_run_2,raw,run_2,val/10/89/9,val_10_89,రెండువందల,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0057211219973397,0.6278483269998105,-0.3778727949975291
tesseract,raw_to_run_2,raw,run_2,val/4/149/1,val_4_149,బాపతు,,ూదుతు,1.0,0.6,-0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7790450489992509,0.5649955879998743,-0.2140494609993766
tesseract,raw_to_run_2,raw,run_2,val/4/149/10,val_4_149,హస్తాల్లో,,కానా,1.0,0.8888888888888888,-0.11111111111111116,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7810209419985767,0.596342258999357,-0.18467868299921975
tesseract,raw_to_run_2,raw,run_2,val/4/149/11,val_4_149,ఎన్,,ఎన,1.0,0.3333333333333333,-0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6359819509962108,0.49198144000001776,-0.14400051099619304
tesseract,raw_to_run_2,raw,run_2,val/4/149/12,val_4_149,వుండేవాడు,,వుంటవారు,1.0,0.3333333333333333,-0.6666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8987142959958874,0.5594242709994433,-0.3392900249964441
tesseract,raw_to_run_2,raw,run_2,val/4/149/13,val_4_149,ఊగిపోతూ,,ఊవి పాయా,1.0,0.7142857142857143,-0.2857142857142857,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.860936525001307,0.5653369760002533,-0.2955995490010537
tesseract,raw_to_run_2,raw,run_2,val/4/149/14,val_4_149,ఇతిహాసాల,,నోతక్‌నాం,1.0,0.875,-0.125,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8872287959966343,0.5961486810001588,-0.29108011499647546
tesseract,raw_to_run_2,raw,run_2,val/4/149/15,val_4_149,నిర్మిస్తే,,నిత్బి ప,1.0,0.6,-0.4,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7555390560009982,0.5500899079997907,-0.2054491480012075
tesseract,raw_to_run_2,raw,run_2,val/4/149/16,val_4_149,టీపాయ్,,వ్రీిపాయ,1.0,0.8333333333333334,-0.16666666666666663,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7889659619977465,0.5805840409993834,-0.20838192099836306
tesseract,raw_to_run_2,raw,run_2,val/4/149/17,val_4_149,మనవడి,,మనరడరు,1.0,0.6,-0.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8014057730033528,0.5373440480007048,-0.264061725002648
tesseract,raw_to_run_2,raw,run_2,val/4/149/18,val_4_149,అనుయాయులు,,చనంంరాం తుంలు,1.0,0.8888888888888888,-0.11111111111111116,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.055635272001382,0.6305911910003488,-0.4250440810010332
tesseract,raw_to_run_2,raw,run_2,val/4/149/19,val_4_149,సౌశీల్యము,,పకల తుం,1.0,0.8888888888888888,-0.11111111111111116,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8989423230086686,0.5952261100001124,-0.3037162130085562
tesseract,raw_to_run_2,raw,run_2,val/4/149/2,val_4_149,వెనుకభాగాన్ని,,ఆను టూగాణ్చి,1.0,0.5384615384615384,-0.46153846153846156,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9794881749985507,0.5967616249999992,-0.3827265499985515
tesseract,raw_to_run_2,raw,run_2,val/4/149/20,val_4_149,సంస్కృతీ,,బుర త,1.0,0.875,-0.125,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8672451820020797,0.5638233399995443,-0.3034218420025354
tesseract,raw_to_run_2,raw,run_2,val/4/149/21,val_4_149,కప్పి,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6543661739997333,0.5029825350002284,-0.1513836389995049
tesseract,raw_to_run_2,raw,run_2,val/4/149/22,val_4_149,లంబగిరి,,లంబిగిది,1.0,0.2857142857142857,-0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8152079850115115,0.5654496010001822,-0.24975838401132933
tesseract,raw_to_run_2,raw,run_2,val/4/149/23,val_4_149,కనపడే,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7609566589962924,0.5368719500002044,-0.224084708996088
tesseract,raw_to_run_2,raw,run_2,val/4/149/24,val_4_149,వెబ్,,నే,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6699109289911576,0.5121037569997497,-0.1578071719914078
tesseract,raw_to_run_2,raw,run_2,val/4/149/3,val_4_149,ముక్తాయింపుగా,,కుకై రుం పగా,1.0,0.6153846153846154,-0.3846153846153846,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0236444829934044,0.5650811300001806,-0.4585633529932238
tesseract,raw_to_run_2,raw,run_2,val/4/149/4,val_4_149,సన్నిధిలో,,సన్నుథో,1.0,0.4444444444444444,-0.5555555555555556,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8667629879928427,0.5360709919996225,-0.3306919959932202
tesseract,raw_to_run_2,raw,run_2,val/4/149/5,val_4_149,ఆశించరు,,ఆశింఒరరు,1.0,0.2857142857142857,-0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8531496710056672,0.5724809489993277,-0.2806687220063395
tesseract,raw_to_run_2,raw,run_2,val/4/149/6,val_4_149,మేఘానికి,,రం,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8338178450067062,0.5568779790000917,-0.27693986600661447
tesseract,raw_to_run_2,raw,run_2,val/4/149/7,val_4_149,కలిగిస్తుంటాయి,,ఆసీనం టో యం,1.0,0.8571428571428571,-0.1428571428571429,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0642778649926186,0.6345935380004448,-0.42968432699217374
tesseract,raw_to_run_2,raw,run_2,val/4/149/8,val_4_149,పెరిగాయ,,అంత గాందు,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8496945049992064,0.5608689350001441,-0.2888255699990623
tesseract,raw_to_run_2,raw,run_2,val/4/149/9,val_4_149,కమలాపండు,,ఓమఆాఫపండఠు,1.0,0.5,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.950197295009275,0.6410491199994794,-0.3091481750097955
tesseract,raw_to_run_2,raw,run_2,val/4/155/1,val_4_155,అనుగ్రహించింది,,ఆఅ ముడ తాం ౬ుంఠా,1.0,0.9285714285714286,-0.0714285714285714,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.140870711999014,0.6608060230000774,-0.4800646889989366
tesseract,raw_to_run_2,raw,run_2,val/4/155/10,val_4_155,పదాదికారులంతా,,ఓకోనీశాదులం తా,1.0,0.6153846153846154,-0.3846153846153846,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,1.0402951290016063,0.6132551419996162,-0.4270399870019901
tesseract,raw_to_run_2,raw,run_2,val/4/155/11,val_4_155,క్షిపణి,,ట్‌,1.0,0.8571428571428571,-0.1428571428571429,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7178562970075291,0.5509589339999366,-0.1668973630075925
tesseract,raw_to_run_2,raw,run_2,val/4/155/12,val_4_155,విశేషణాలతో,,ఎక్షిష లాల తో,1.0,0.8,-0.19999999999999996,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.9432672539987834,0.6828205699994214,-0.260446683999362
tesseract,raw_to_run_2,raw,run_2,val/4/155/13,val_4_155,స్థలాలు,,సలాం,1.0,0.5714285714285714,-0.4285714285714286,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7645507559936959,0.5594914130006146,-0.20505934299308137
tesseract,raw_to_run_2,raw,run_2,val/4/155/14,val_4_155,గోనె,,డన,1.0,0.75,-0.25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6398581050016219,0.5346710599997095,-0.10518704500191234
tesseract,raw_to_run_2,raw,run_2,val/4/155/15,val_4_155,పారేస్తే,,హెంనీ,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.7368760750105139,0.5232041489998664,-0.21367192601064744
tesseract,raw_to_run_2,raw,run_2,val/4/155/16,val_4_155,ఆటలను,,రేఉటీలన్ప,1.0,1.2,0.19999999999999996,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8232347640005173,0.5721139460001723,-0.251120818000345
tesseract,raw_to_run_2,raw,run_2,val/4/155/17,val_4_155,ఉత్తేజాన్ని,,ఉత్తీ జొన్న,1.0,0.36363636363636365,-0.6363636363636364,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.8523141549958382,0.5563642750003055,-0.2959498799955327
tesseract,raw_to_run_2,raw,run_2,val/4/155/18,val_4_155,ట్విన్,,ట్‌,1.0,0.6666666666666666,-0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.6934360970044509,0.5406037149996337,-0.1528323820048172
tesseract,raw_to_run_2,raw,run_2,val/4/155/19,val_4_155,పడ్డట్టు,,వక్రటు,1.0,0.625,-0.375,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.746078894007951,0.5841159000001426,-0.16196299400780845
