image_key,page_key,model,input_kind,operation,category,reference_character,hypothesis_character
val/10/53/11,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/11,val_10_53,tesseract,processed,deletion,deletion,న,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,ప,
val/10/53/12,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,ర,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,త,
val/10/53/12,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,భ,
val/10/53/12,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,వ,
val/10/53/12,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,త,
val/10/53/12,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ు,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,డ,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,య,
val/10/53/12,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/53/12,val_10_53,tesseract,processed,deletion,deletion,న,
val/10/53/13,val_10_53,tesseract,processed,deletion,deletion,వ,
val/10/53/13,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ి,ద
val/10/53/13,val_10_53,tesseract,processed,deletion,deletion,ట,
val/10/53/13,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/13,val_10_53,tesseract,processed,deletion,deletion,ర,
val/10/53/13,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ే,
val/10/53/13,val_10_53,tesseract,processed,deletion,deletion,మ,
val/10/53/13,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ో,ల
val/10/53/14,val_10_53,tesseract,processed,deletion,deletion,భ,
val/10/53/14,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/14,val_10_53,tesseract,processed,deletion,deletion,గ,
val/10/53/14,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/14,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,య,ం
val/10/53/14,val_10_53,tesseract,processed,deletion,deletion,ఖ,
val/10/53/15,val_10_53,tesseract,processed,deletion,deletion,ప,
val/10/53/15,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/15,val_10_53,tesseract,processed,deletion,deletion,ట,
val/10/53/15,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ు,
val/10/53/15,val_10_53,tesseract,processed,deletion,deletion,ప,
val/10/53/15,val_10_53,tesseract,processed,deletion,deletion,డ,
val/10/53/15,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/15,val_10_53,tesseract,processed,deletion,deletion,న,
val/10/53/15,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ి,ా
val/10/53/16,val_10_53,tesseract,processed,deletion,deletion,క,
val/10/53/16,val_10_53,tesseract,processed,deletion,deletion,ర,
val/10/53/16,val_10_53,tesseract,processed,deletion,deletion,య,
val/10/53/16,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/53/17,val_10_53,tesseract,processed,deletion,deletion,న,
val/10/53/17,val_10_53,tesseract,processed,deletion,deletion,క,
val/10/53/17,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/17,val_10_53,tesseract,processed,deletion,deletion,క,
val/10/53/17,val_10_53,tesseract,processed,deletion,deletion,ప,
val/10/53/17,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ై,స
val/10/53/18,val_10_53,tesseract,processed,deletion,deletion,చ,
val/10/53/18,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ె,
val/10/53/18,val_10_53,tesseract,processed,deletion,deletion,య,
val/10/53/18,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/18,val_10_53,tesseract,processed,deletion,deletion,య,
val/10/53/18,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/18,val_10_53,tesseract,processed,substitution,base_character_substitution,ల,ర
val/10/53/18,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ి,ం
val/10/53/19,val_10_53,tesseract,processed,deletion,deletion,౭,
val/10/53/20,val_10_53,tesseract,processed,deletion,deletion,హ,
val/10/53/20,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/20,val_10_53,tesseract,processed,deletion,deletion,మ,
val/10/53/20,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ీ,
val/10/53/20,val_10_53,tesseract,processed,deletion,deletion,ప,
val/10/53/20,val_10_53,tesseract,processed,deletion,deletion,త,
val/10/53/20,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/20,val_10_53,tesseract,processed,deletion,deletion,ర,
val/10/53/20,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/53/20,val_10_53,tesseract,processed,deletion,deletion,ల,
val/10/53/20,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/53/21,val_10_53,tesseract,processed,deletion,deletion,అ,
val/10/53/21,val_10_53,tesseract,processed,deletion,deletion,ష,
val/10/53/21,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/21,val_10_53,tesseract,processed,deletion,deletion,ట,
val/10/53/21,val_10_53,tesseract,processed,deletion,deletion,మ,
val/10/53/22,val_10_53,tesseract,processed,deletion,deletion,అ,
val/10/53/22,val_10_53,tesseract,processed,substitution,virama_or_conjunct_error,్,ం
val/10/53/22,val_10_53,tesseract,processed,substitution,base_character_substitution,మ,ప
val/10/53/22,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ు,ై
val/10/53/22,val_10_53,tesseract,processed,substitution,base_character_substitution,క,ర
val/10/53/22,val_10_53,tesseract,processed,deletion,deletion,చ,
val/10/53/22,val_10_53,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/53/22,val_10_53,tesseract,processed,substitution,base_character_substitution,చ,ల
val/10/53/22,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ే,ు
val/10/53/22,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ద,ు
val/10/53/22,val_10_53,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ి,వ
val/10/53/23,val_10_53,tesseract,processed,substitution,base_character_substitution,వ,ల
val/10/53/23,val_10_53,tesseract,processed,deletion,deletion,ర,
val/10/53/23,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/53/23,val_10_53,tesseract,processed,deletion,deletion,ప,
val/10/53/23,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ై,
val/10/53/24,val_10_53,tesseract,processed,deletion,deletion,క,
val/10/53/25,val_10_53,tesseract,processed,deletion,deletion,చ,
val/10/53/25,val_10_53,tesseract,processed,deletion,deletion,వ,
val/10/53/25,val_10_53,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/1,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/1,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/1,val_10_89,tesseract,processed,deletion,deletion,స,
val/10/89/1,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/1,val_10_89,tesseract,processed,deletion,deletion,త,
val/10/89/1,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/89/1,val_10_89,tesseract,processed,deletion,deletion,ర,
val/10/89/1,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ు,
val/10/89/2,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/2,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ె,
val/10/89/2,val_10_89,tesseract,processed,deletion,deletion,ద,
val/10/89/2,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/2,val_10_89,tesseract,processed,deletion,deletion,ద,
val/10/89/2,val_10_89,tesseract,processed,deletion,deletion,ల,
val/10/89/2,val_10_89,tesseract,processed,deletion,deletion,మ,
val/10/89/2,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/89/2,val_10_89,tesseract,processed,deletion,deletion,ట,
val/10/89/3,val_10_89,tesseract,processed,deletion,deletion,బ,
val/10/89/3,val_10_89,tesseract,processed,deletion,deletion,ల,
val/10/89/3,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ో,
val/10/89/3,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/3,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ే,
val/10/89/3,val_10_89,tesseract,processed,deletion,deletion,త,
val/10/89/3,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,చ,
val/10/89/4,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ూ,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,డ,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,గ,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,ల,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,గ,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,ల,
val/10/89/4,val_10_89,tesseract,processed,deletion,deletion,డ,
val/10/89/4,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/5,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/5,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ూ,
val/10/89/5,val_10_89,tesseract,processed,substitution,base_character_substitution,ర,త
val/10/89/5,val_10_89,tesseract,processed,deletion,deletion,వ,
val/10/89/5,val_10_89,tesseract,processed,deletion,deletion,మ,
val/10/89/5,val_10_89,tesseract,processed,substitution,base_character_substitution,న,త
val/10/89/5,val_10_89,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ి,ల
val/10/89/6,val_10_89,tesseract,processed,deletion,deletion,క,
val/10/89/6,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/6,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/6,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/6,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/6,val_10_89,tesseract,processed,deletion,deletion,స,
val/10/89/6,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/6,val_10_89,tesseract,processed,deletion,deletion,త,
val/10/89/6,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ో,
val/10/89/6,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/6,val_10_89,tesseract,processed,deletion,deletion,ద,
val/10/89/6,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/7,val_10_89,tesseract,processed,deletion,deletion,మ,
val/10/89/7,val_10_89,tesseract,processed,deletion,deletion,ర,
val/10/89/7,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/7,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/7,val_10_89,tesseract,processed,deletion,deletion,స,
val/10/89/7,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/7,val_10_89,tesseract,processed,substitution,base_character_substitution,త,ద
val/10/89/7,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/7,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/7,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/7,val_10_89,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ా, 
val/10/89/7,val_10_89,tesseract,processed,substitution,base_character_substitution,ర,ద
val/10/89/8,val_10_89,tesseract,processed,deletion,deletion,మ,
val/10/89/8,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/89/8,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/8,val_10_89,tesseract,processed,deletion,deletion,స,
val/10/89/8,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/9,val_10_89,tesseract,processed,deletion,deletion,ర,
val/10/89/9,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ె,
val/10/89/9,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/9,val_10_89,tesseract,processed,deletion,deletion,డ,
val/10/89/9,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ు,
val/10/89/9,val_10_89,tesseract,processed,deletion,deletion,వ,
val/10/89/9,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/9,val_10_89,tesseract,processed,deletion,deletion,ద,
val/10/89/9,val_10_89,tesseract,processed,deletion,deletion,ల,
val/10/89/10,val_10_89,tesseract,processed,substitution,punctuation_or_digit_error,జ,౭
val/10/89/10,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/10,val_10_89,tesseract,processed,substitution,base_character_substitution,క,ర
val/10/89/10,val_10_89,tesseract,processed,substitution,base_character_substitution,ప,డ
val/10/89/10,val_10_89,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ు,న
val/10/89/11,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/11,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ృ,
val/10/89/11,val_10_89,tesseract,processed,deletion,deletion,త,
val/10/89/11,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/11,val_10_89,tesseract,processed,substitution,punctuation_or_digit_error,య,౧
val/10/89/12,val_10_89,tesseract,processed,deletion,deletion,చ,
val/10/89/12,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ె,
val/10/89/12,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/12,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/12,val_10_89,tesseract,processed,deletion,deletion,త,
val/10/89/12,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ు,
val/10/89/12,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/12,val_10_89,tesseract,processed,deletion,deletion,ద,
val/10/89/12,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/13,val_10_89,tesseract,processed,deletion,deletion,ప,
val/10/89/13,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ా,
val/10/89/13,val_10_89,tesseract,processed,deletion,deletion,డ,
val/10/89/13,val_10_89,tesseract,processed,deletion,deletion,త,
val/10/89/13,val_10_89,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ా,వ
val/10/89/13,val_10_89,tesseract,processed,substitution,diacritic_or_vowel_sign_error,ి,ం
val/10/89/14,val_10_89,tesseract,processed,deletion,deletion,వ,
val/10/89/14,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/14,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ం,
val/10/89/14,val_10_89,tesseract,processed,deletion,deletion,ట,
val/10/89/14,val_10_89,tesseract,processed,deletion,deletion,ర,
val/10/89/14,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/15,val_10_89,tesseract,processed,deletion,deletion,మ,
val/10/89/15,val_10_89,tesseract,processed,deletion,deletion,హ,
val/10/89/15,val_10_89,tesseract,processed,deletion,deletion,న,
val/10/89/15,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ీ,
val/10/89/15,val_10_89,tesseract,processed,deletion,deletion,య,
val/10/89/15,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ు,
val/10/89/15,val_10_89,tesseract,processed,deletion,deletion,డ,
val/10/89/15,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ి,
val/10/89/16,val_10_89,tesseract,processed,deletion,deletion,మ,
val/10/89/16,val_10_89,tesseract,processed,deletion,deletion,ద,
val/10/89/16,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/16,val_10_89,tesseract,processed,deletion,deletion,య,
val/10/89/17,val_10_89,tesseract,processed,deletion,deletion,ర,
val/10/89/17,val_10_89,tesseract,processed,deletion,diacritic_or_vowel_sign_error,ె,
val/10/89/17,val_10_89,tesseract,processed,deletion,deletion,బ,
val/10/89/17,val_10_89,tesseract,processed,deletion,virama_or_conjunct_error,్,
val/10/89/17,val_10_89,tesseract,processed,deletion,deletion,బ,
val/10/89/17,val_10_89,tesseract,processed,deletion,deletion,ల,
