image_key,page_key,split,writer_id,page_id,image_index,model,input_kind,reference,hypothesis,cer,wer,exact_match,missing_output,status,elapsed_seconds,source_image_path,input_image_path
test/9/53/24,test_9_53,test,9,53,24,tesseract,processed,వొక్కోసారి,ఫో సారి,0.6,2.0,False,False,ok,0.4935291880001387,ground_truth/sample_set/test/9/53/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/53/24.png
test/9/65/1,test_9_65,test,9,65,1,tesseract,processed,బోర్డులో,రోర్లుల్‌,0.5,1.0,False,False,ok,0.526761537999846,ground_truth/sample_set/test/9/65/1.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/1.png
test/9/65/2,test_9_65,test,9,65,2,tesseract,processed,చౌదరిని,విదర్‌,0.7142857142857143,1.0,False,False,ok,0.46741195200047514,ground_truth/sample_set/test/9/65/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/2.png
test/9/65/3,test_9_65,test,9,65,3,tesseract,processed,సాగునీటి,సాగునటే,0.25,1.0,False,False,ok,0.5093814689998908,ground_truth/sample_set/test/9/65/3.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/3.png
test/9/65/4,test_9_65,test,9,65,4,tesseract,processed,తెమ్మంది,త్రెమ్మ ంటి,0.5,2.0,False,False,ok,0.4984732909997547,ground_truth/sample_set/test/9/65/4.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/4.png
test/9/65/5,test_9_65,test,9,65,5,tesseract,processed,వెంట్రిలాక్విజంలో,పం టలో డు జంతా,0.7647058823529411,4.0,False,False,ok,0.5134599429993614,ground_truth/sample_set/test/9/65/5.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/5.png
test/9/65/6,test_9_65,test,9,65,6,tesseract,processed,క్షణాన్నీ,పాన,0.7777777777777778,1.0,False,False,ok,0.47509869700024865,ground_truth/sample_set/test/9/65/6.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/6.png
test/9/65/7,test_9_65,test,9,65,7,tesseract,processed,కథయినా,క్షేగ్రుయిగో,1.5,1.0,False,False,ok,0.45795750900015264,ground_truth/sample_set/test/9/65/7.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/7.png
test/9/65/8,test_9_65,test,9,65,8,tesseract,processed,తప్పిందా,ల్‌చ్ట్స్‌ందా,1.125,1.0,False,False,ok,0.46241862300030334,ground_truth/sample_set/test/9/65/8.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/8.png
test/9/65/9,test_9_65,test,9,65,9,tesseract,processed,జట్లతో,,1.0,1.0,False,True,empty_output,0.46108395000010205,ground_truth/sample_set/test/9/65/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/9.png
test/9/65/10,test_9_65,test,9,65,10,tesseract,processed,పంపించారు,శుంఠ చూరు,0.6666666666666666,2.0,False,False,ok,0.544483052999567,ground_truth/sample_set/test/9/65/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/10.png
test/9/65/11,test_9_65,test,9,65,11,tesseract,processed,ఆమోదముద్ర,,1.0,1.0,False,True,empty_output,0.7835145509998256,ground_truth/sample_set/test/9/65/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/11.png
test/9/65/12,test_9_65,test,9,65,12,tesseract,processed,జవాబు,న్‌,1.0,1.0,False,False,ok,0.6610221970004204,ground_truth/sample_set/test/9/65/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/12.png
test/9/65/13,test_9_65,test,9,65,13,tesseract,processed,నిర్ణయించాను,గోర్లో ౭౮,0.8333333333333334,2.0,False,False,ok,0.7722728799999459,ground_truth/sample_set/test/9/65/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/13.png
test/9/65/14,test_9_65,test,9,65,14,tesseract,processed,జీవావరణ,౧ రి,0.8571428571428571,2.0,False,False,ok,0.6686504440003773,ground_truth/sample_set/test/9/65/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/14.png
test/9/65/15,test_9_65,test,9,65,15,tesseract,processed,ఎగిసిపడే,హ ివడే,0.625,2.0,False,False,ok,0.6697804969999197,ground_truth/sample_set/test/9/65/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/15.png
test/9/65/16,test_9_65,test,9,65,16,tesseract,processed,బృందానికి,్బందానత్‌,0.5555555555555556,1.0,False,False,ok,0.6347391330000391,ground_truth/sample_set/test/9/65/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/16.png
test/9/65/17,test_9_65,test,9,65,17,tesseract,processed,శంకర,ళోంపేర,1.0,1.0,False,False,ok,0.5474731190006423,ground_truth/sample_set/test/9/65/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/17.png
test/9/65/18,test_9_65,test,9,65,18,tesseract,processed,ఎమిలిజోలా,వెయ అబల,0.8888888888888888,2.0,False,False,ok,0.770671991999734,ground_truth/sample_set/test/9/65/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/18.png
test/9/65/19,test_9_65,test,9,65,19,tesseract,processed,తరలివచ్చి,లర లర్‌,0.7777777777777778,2.0,False,False,ok,0.6546393779999562,ground_truth/sample_set/test/9/65/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/19.png
test/9/65/20,test_9_65,test,9,65,20,tesseract,processed,సేవలకు,సెవేలకు,0.3333333333333333,1.0,False,False,ok,0.6606660859997646,ground_truth/sample_set/test/9/65/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/20.png
test/9/65/21,test_9_65,test,9,65,21,tesseract,processed,కొనుగోళ్లపై,తిను గళదై,0.6363636363636364,2.0,False,False,ok,0.7326553539996894,ground_truth/sample_set/test/9/65/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/21.png
test/9/65/22,test_9_65,test,9,65,22,tesseract,processed,చేసావు,ర సోంగ్రే,1.3333333333333333,2.0,False,False,ok,0.7147062049998567,ground_truth/sample_set/test/9/65/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/22.png
test/9/65/23,test_9_65,test,9,65,23,tesseract,processed,చిల్లులు,వీల్షులు,0.375,1.0,False,False,ok,0.8424615779995293,ground_truth/sample_set/test/9/65/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/23.png
test/9/65/24,test_9_65,test,9,65,24,tesseract,processed,కాంట్రాక్టర్,కౌంటర్‌,0.5833333333333334,1.0,False,False,ok,0.817614704999869,ground_truth/sample_set/test/9/65/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/24.png
test/9/65/25,test_9_65,test,9,65,25,tesseract,processed,కాజు,ద్‌,1.0,1.0,False,False,ok,0.736616497999421,ground_truth/sample_set/test/9/65/25.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/25.png
test/9/65/26,test_9_65,test,9,65,26,tesseract,processed,వారిద్దరి,,1.0,1.0,False,True,empty_output,0.9782915499999945,ground_truth/sample_set/test/9/65/26.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/65/26.png
test/9/91/2,test_9_91,test,9,91,2,tesseract,processed,నిర్దేశిస్తున్నాయి,నొల్డేశిన్తున యి,0.3888888888888889,2.0,False,False,ok,0.8913505190002979,ground_truth/sample_set/test/9/91/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/2.png
test/9/91/3,test_9_91,test,9,91,3,tesseract,processed,డాలర్లకు,అలర మే,0.75,2.0,False,False,ok,1.1400478059995294,ground_truth/sample_set/test/9/91/3.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/3.png
test/9/91/4,test_9_91,test,9,91,4,tesseract,processed,కాంట్రాక్టును,తంి లూర్షను,0.6923076923076923,2.0,False,False,ok,0.9672620470000766,ground_truth/sample_set/test/9/91/4.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/4.png
test/9/91/5,test_9_91,test,9,91,5,tesseract,processed,స్లోగా,,1.0,1.0,False,True,empty_output,0.7099442269991414,ground_truth/sample_set/test/9/91/5.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/5.png
test/9/91/6,test_9_91,test,9,91,6,tesseract,processed,మాత,షూత,0.6666666666666666,1.0,False,False,ok,0.5119017739998526,ground_truth/sample_set/test/9/91/6.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/6.png
test/9/91/7,test_9_91,test,9,91,7,tesseract,processed,బాసిల్,గాన లే,0.6666666666666666,2.0,False,False,ok,0.7265886040004261,ground_truth/sample_set/test/9/91/7.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/7.png
test/9/91/8,test_9_91,test,9,91,8,tesseract,processed,పదివేల,వఉదడివ్నొ,1.0,1.0,False,False,ok,0.5210541060005198,ground_truth/sample_set/test/9/91/8.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/8.png
test/9/91/9,test_9_91,test,9,91,9,tesseract,processed,కనిపించక,చేనీ వెంక,0.875,2.0,False,False,ok,0.8437033560003329,ground_truth/sample_set/test/9/91/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/9.png
test/9/91/10,test_9_91,test,9,91,10,tesseract,processed,ఆదరించడం,లెదోరింజర డం,0.75,2.0,False,False,ok,0.6341005419999419,ground_truth/sample_set/test/9/91/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/10.png
test/9/91/11,test_9_91,test,9,91,11,tesseract,processed,కుర్చీలోనే,మశ్పి తాన,0.9,2.0,False,False,ok,0.6330021409994515,ground_truth/sample_set/test/9/91/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/11.png
test/9/91/12,test_9_91,test,9,91,12,tesseract,processed,అనేశాడు,లన,0.8571428571428571,1.0,False,False,ok,0.6851129319993561,ground_truth/sample_set/test/9/91/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/12.png
test/9/91/13,test_9_91,test,9,91,13,tesseract,processed,చూపించండి,దూ జర౦డి,0.6666666666666666,2.0,False,False,ok,0.7543984989997625,ground_truth/sample_set/test/9/91/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/13.png
test/9/91/14,test_9_91,test,9,91,14,tesseract,processed,ప్రతినాయకుల,ఎత నాయకుల,0.36363636363636365,2.0,False,False,ok,0.6696953600003326,ground_truth/sample_set/test/9/91/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/14.png
test/9/91/15,test_9_91,test,9,91,15,tesseract,processed,ప్రజాధనమే,బజారు నమయే,0.7777777777777778,2.0,False,False,ok,0.6938319649998448,ground_truth/sample_set/test/9/91/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/15.png
test/9/91/16,test_9_91,test,9,91,16,tesseract,processed,ప్రసార,చెసోర,0.6666666666666666,1.0,False,False,ok,0.6697136969996791,ground_truth/sample_set/test/9/91/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/16.png
test/9/91/17,test_9_91,test,9,91,17,tesseract,processed,డాన్సుమాస్టర్,డఢౌొగ్సుయాస్రరో,0.5384615384615384,1.0,False,False,ok,0.9250286570004391,ground_truth/sample_set/test/9/91/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/17.png
test/9/91/18,test_9_91,test,9,91,18,tesseract,processed,బాధించగా,,1.0,1.0,False,True,empty_output,0.7831204549993345,ground_truth/sample_set/test/9/91/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/18.png
test/9/91/19,test_9_91,test,9,91,19,tesseract,processed,దైవమైన,సైవయైనా,0.5,1.0,False,False,ok,0.5682280410001113,ground_truth/sample_set/test/9/91/19.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/19.png
test/9/91/20,test_9_91,test,9,91,20,tesseract,processed,మంచాన,మంచాన,0.0,0.0,True,False,ok,0.5309137019994523,ground_truth/sample_set/test/9/91/20.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/20.png
test/9/91/21,test_9_91,test,9,91,21,tesseract,processed,అశోక,అభాసు,1.0,1.0,False,False,ok,0.5428984520003723,ground_truth/sample_set/test/9/91/21.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/21.png
test/9/91/22,test_9_91,test,9,91,22,tesseract,processed,గురువుగా,గులు మగా,0.375,2.0,False,False,ok,0.5610818330005714,ground_truth/sample_set/test/9/91/22.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/22.png
test/9/91/23,test_9_91,test,9,91,23,tesseract,processed,అనుగుణమైన,టునుగువుటిన,0.6666666666666666,1.0,False,False,ok,0.5898255530000824,ground_truth/sample_set/test/9/91/23.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/23.png
test/9/91/24,test_9_91,test,9,91,24,tesseract,processed,వైపున,మైస్రని,1.0,1.0,False,False,ok,0.6118881820002571,ground_truth/sample_set/test/9/91/24.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/24.png
test/9/91/25,test_9_91,test,9,91,25,tesseract,processed,ఉండబట్టలేక,టేండబట్ట ద్వా,0.7,2.0,False,False,ok,0.6921704409996892,ground_truth/sample_set/test/9/91/25.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/25.png
test/9/91/26,test_9_91,test,9,91,26,tesseract,processed,వచ్చేస్తాను,వచ్చ్రొస్తా ను,0.36363636363636365,2.0,False,False,ok,0.5394468039994536,ground_truth/sample_set/test/9/91/26.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/91/26.png
test/9/166/1,test_9_166,test,9,166,1,tesseract,processed,గ్లీసెన్,ర్లస్‌న్‌,0.625,1.0,False,False,ok,0.5483212380004261,ground_truth/sample_set/test/9/166/1.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/1.png
test/9/166/2,test_9_166,test,9,166,2,tesseract,processed,నిద్రలో,,1.0,1.0,False,True,empty_output,0.6687729270006457,ground_truth/sample_set/test/9/166/2.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/2.png
test/9/166/3,test_9_166,test,9,166,3,tesseract,processed,మాంద్యం,మాందం,0.2857142857142857,1.0,False,False,ok,0.5895526770000288,ground_truth/sample_set/test/9/166/3.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/3.png
test/9/166/4,test_9_166,test,9,166,4,tesseract,processed,మాధ్యమాలు,టూథ్చ మూల,0.7777777777777778,2.0,False,False,ok,0.6973037919997296,ground_truth/sample_set/test/9/166/4.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/4.png
test/9/166/5,test_9_166,test,9,166,5,tesseract,processed,బెడద,,1.0,1.0,False,True,empty_output,0.6250679130007484,ground_truth/sample_set/test/9/166/5.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/5.png
test/9/166/6,test_9_166,test,9,166,6,tesseract,processed,ఉండిపోయినాడు,డేండపోొమునాయ,0.6666666666666666,1.0,False,False,ok,0.6571921680006199,ground_truth/sample_set/test/9/166/6.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/6.png
test/9/166/7,test_9_166,test,9,166,7,tesseract,processed,తొక్కిన,ల్‌,0.8571428571428571,1.0,False,False,ok,0.6373557239994625,ground_truth/sample_set/test/9/166/7.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/7.png
test/9/166/8,test_9_166,test,9,166,8,tesseract,processed,ఏర్పడడానికి,ఏర్పడ డాన్‌,0.36363636363636365,2.0,False,False,ok,0.5934891589995459,ground_truth/sample_set/test/9/166/8.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/8.png
test/9/166/9,test_9_166,test,9,166,9,tesseract,processed,అందరికీ,రుం,0.8571428571428571,1.0,False,False,ok,0.6240904090000186,ground_truth/sample_set/test/9/166/9.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/9.png
test/9/166/10,test_9_166,test,9,166,10,tesseract,processed,జయంతి,,1.0,1.0,False,True,empty_output,0.6420217079994472,ground_truth/sample_set/test/9/166/10.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/10.png
test/9/166/11,test_9_166,test,9,166,11,tesseract,processed,పరిగణించి,,1.0,1.0,False,True,empty_output,0.6532873140004085,ground_truth/sample_set/test/9/166/11.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/11.png
test/9/166/12,test_9_166,test,9,166,12,tesseract,processed,శాయంపేట,యంద టు,0.7142857142857143,2.0,False,False,ok,0.7300960779994057,ground_truth/sample_set/test/9/166/12.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/12.png
test/9/166/13,test_9_166,test,9,166,13,tesseract,processed,రైళ్లమీద,రల,0.75,1.0,False,False,ok,0.7092633760003082,ground_truth/sample_set/test/9/166/13.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/13.png
test/9/166/14,test_9_166,test,9,166,14,tesseract,processed,పట్టణాలలో,బెట్టీ పొల లా,0.8888888888888888,3.0,False,False,ok,0.7196503329996631,ground_truth/sample_set/test/9/166/14.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/14.png
test/9/166/15,test_9_166,test,9,166,15,tesseract,processed,చేతులే,చైయల,0.6666666666666666,1.0,False,False,ok,0.6555439229996409,ground_truth/sample_set/test/9/166/15.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/15.png
test/9/166/16,test_9_166,test,9,166,16,tesseract,processed,తలుపు,ల్‌,0.8,1.0,False,False,ok,0.6512222290002683,ground_truth/sample_set/test/9/166/16.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/16.png
test/9/166/17,test_9_166,test,9,166,17,tesseract,processed,జక్కన్న,స్య,0.8571428571428571,1.0,False,False,ok,0.7132935459994769,ground_truth/sample_set/test/9/166/17.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/17.png
test/9/166/18,test_9_166,test,9,166,18,tesseract,processed,పల్లెటూరు,శ్తె యూరు,0.5555555555555556,2.0,False,False,ok,0.7362909439998475,ground_truth/sample_set/test/9/166/18.jpg,/home/tom/telugu_data/ground_truth_processed_0622/test/9/166/18.png
